"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"33429099999","2013-06-15T17:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","63","68","","","+0.01","7","84","FEW:02","29.96","28.77","12.43","65","350","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05433429 42698 83507 10199 20171 39741 40144 57003 82331=","","","","","","","","","",""
"33429099999","2013-06-15T20:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","62","67","","","+0.01","7","84","FEW:02","29.94","28.75","12.43","64","320","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07033429 12998 53203 10194 20166 39736 40139 57005 60142 82031 333 10239=","","","","","","","","","",""
"33429099999","2013-06-15T23:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","60","62","","","-0.02","3","93","","29.97","28.77","6.21","61","320","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN04833429 42997 03203 10167 20155 39742 40149 53006=","","","","","","","","","",""
"33429099999","2013-06-16T02:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","60","62","","","0.00","4","94","","29.97","28.77","6.21","61","360","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN04833429 32997 03605 10164 20154 39742 40150 54000=","","","","","","","","","",""
"33429099999","2013-06-16T05:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","59","60","","","+0.00","8","98","","29.97","28.77","2.49","59","340","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05433429 41996 03403 10155 20152 39741 40150 58001 71000=","","","","","","","","","",""
"33429099999","2013-06-16T08:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","65","69","","","-0.03","3","86","FEW:02","29.98","28.79","12.43","66","350","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06433429 32998 23504 10208 20184 39750 40151 53009 82030 333 20152=","","","","","","","","","",""
"33429099999","2013-06-16T11:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","60","75","","","-0.01","2","59","","29.98","28.80","12.43","66","320","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05433429 42998 43205 10237 20153 39754 40152 52004 80001=","","","","","","","","","",""
"33429099999","2013-06-16T14:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","61","78","","","+0.01","8","57","SCT:04 32","29.96","28.79","12.43","67","320","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06433429 32698 63204 10255 20163 39750 40145 58004 84201 333 84833=","","","","","","","","","",""
"33429099999","2013-06-16T17:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","62","78","","","+0.00","7","59","FEW:02","29.96","28.79","12.43","68","360","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05433429 42698 53605 10253 20167 39749 40145 57001 82201=","","","","","","","","","",""
"33429099999","2013-06-16T20:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","62","71","","","-0.01","3","75","FEW:02","29.98","28.80","6.21","65","350","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06433429 32997 63503 10216 20169 39753 40154 53004 82031 333 10261=","","","","","","","","","",""
"33429099999","2013-06-16T23:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","61","67","","","-0.03","2","82","","30.02","28.83","6.21","63","310","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05433429 42997 43103 10193 20162 39762 40167 52009 80001=","","","","","","","","","",""
"33429099999","2013-06-17T02:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","60","65","","","0.00","4","83","","30.03","28.83","6.21","62","330","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05433429 32997 23301 10182 20153 39762 40168 54000 80001=","","","","","","","","","",""
"33429099999","2013-06-17T05:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","57","62","","","+0.01","8","84","FEW:02","30.03","28.82","6.21","59","280","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05433429 42997 52801 10165 20137 39760 40169 58002 82031=","","","","","","","","","",""
"33429099999","2013-06-17T08:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","62","72","","","-0.02","3","69","","30.02","28.84","12.43","66","310","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05833429 32998 03103 10225 20165 39767 40167 53007 333 20163=","","","","","","","","","",""
"33429099999","2013-06-17T11:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","60","78","","","-0.00","2","55","FEW:02","30.01","28.84","12.43","67","300","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05433429 42598 23005 10254 20156 39768 40164 52001 82100=","","","","","","","","","",""
"33429099999","2013-06-17T14:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","56","78","","","-0.01","2","45","FEW:02","30.02","28.85","12.43","65","340","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05433429 32698 23406 10258 20131 39771 40167 52003 82100=","","","","","","","","","",""
"33429099999","2013-06-17T17:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","55","77","","","+0.01","8","46","","30.02","28.84","12.43","64","320","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05433429 42998 33205 10251 20126 39768 40165 58003 80001=","","","","","","","","","",""
"33429099999","2013-06-17T20:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","57","71","","","-0.01","3","61","","30.04","28.85","6.21","63","320","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06433429 32997 53202 10218 20140 39770 40172 53002 80001 333 10262=","","","","","","","","","",""
"33429099999","2013-06-17T23:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","56","65","","","-0.03","2","72","","30.09","28.88","6.21","60","310","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05433429 42997 53102 10186 20134 39781 40188 52011 80001=","","","","","","","","","",""
"33429099999","2013-06-18T02:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","57","63","","","-0.01","2","81","","30.10","28.89","6.21","59","360","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05433429 32997 63602 10170 20137 39784 40193 52003 80001=","","","","","","","","","",""
"33429099999","2013-06-18T05:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","55","61","","","-0.01","2","81","FEW:02","30.11","28.90","6.21","58","030","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05433429 42997 50301 10160 20128 39786 40197 52002 82031=","","","","","","","","","",""
"33429099999","2013-06-18T08:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","53","69","","","-0.02","2","57","FEW:02","30.11","28.92","12.43","60","100","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06433429 32998 21001 10207 20118 39792 40196 52006 82030 333 20152=","","","","","","","","","",""
"33429099999","2013-06-18T11:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","54","73","","","+0.01","8","51","","30.09","28.91","12.43","62","350","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05433429 42998 33502 10230 20122 39790 40191 58002 80001=","","","","","","","","","",""
"33429099999","2013-06-18T14:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","56","75","","","+0.03","7","51","SCT:04 32","30.06","28.88","12.43","64","330","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06433429 32698 83301 10241 20134 39780 40179 57010 84101 333 84833=","","","","","","","","","",""
"33429099999","2013-06-18T17:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","59","78","","","+0.05","7","53","","30.00","28.83","12.43","66","200","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05433429 42998 62001 10255 20152 39763 40159 57017 80001=","","","","","","","","","",""
"33429099999","2013-06-18T20:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","62","74","","||TS","0.00","4","65","SCT:04 26","30.01","28.83","6.21","66","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08233429 11597 80000 10236 20165 39763 40162 54000 69952 79598 8595/ 333 10262 84926=","","","","","","","","","",""
"33429099999","2013-06-18T23:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","65","68","","||TS","-0.00","3","92","FEW:02","30.02","28.83","6.21","66","220","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06033429 41597 82201 10198 20185 39764 40167 53001 71798 82934=","","","","","","","","","",""
"33429099999","2013-06-19T05:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","57","60","","","-0.01","2","90","SCT:04","30.06","28.84","6.21","58","080","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05433429 42997 60804 10156 20140 39768 40178 52003 84031=","","","","","","","","","",""
"33429099999","2013-06-19T08:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","57","66","","","-0.03","2","72","","30.07","28.87","6.21","61","070","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07033429 12997 30704 10191 20139 39778 40184 52010 69972 80001 333 20156=","","","","","","","","","",""
"33429099999","2013-06-19T11:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","55","72","","","-0.04","2","55","","30.10","28.92","12.43","62","070","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05433429 42998 30704 10222 20127 39792 40194 52014 80001=","","","","","","","","","",""
"33429099999","2013-06-19T14:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","50","75","","","-0.01","2","42","FEW:02","30.11","28.93","12.43","61","060","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05433429 32698 20603 10238 20101 39796 40197 52004 82100=","","","","","","","","","",""
"33429099999","2013-06-19T17:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","51","74","","","+0.01","8","44","FEW:02","30.10","28.92","12.43","61","070","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05433429 42698 30703 10234 20105 39792 40193 58004 82101=","","","","","","","","","",""
"33429099999","2013-06-19T20:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","56","68","","","-0.02","3","66","","30.14","28.94","12.43","61","080","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06433429 32998 20802 10199 20133 39799 40205 53007 80001 333 10245=","","","","","","","","","",""
"33429099999","2013-06-19T23:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","53","59","","","-0.02","2","79","","30.18","28.96","6.21","56","090","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05433429 42997 20901 10151 20114 39806 40219 52007 80001=","","","","","","","","","",""
"33429099999","2013-06-20T02:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","51","57","","","+0.00","8","80","","30.18","28.95","6.21","54","120","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN04833429 32997 01201 10141 20107 39805 40220 58001=","","","","","","","","","",""
"33429099999","2013-06-20T05:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","50","57","","","+0.00","7","78","","30.18","28.95","6.21","53","120","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05433429 42997 21202 10140 20102 39804 40219 57001 80001=","","","","","","","","","",""
"33429099999","2013-06-20T08:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","55","69","","","+0.03","7","61","","30.18","28.98","12.43","61","130","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05833429 32998 01302 10204 20127 39815 40221 57011 333 20129=","","","","","","","","","",""
"33429099999","2013-06-20T11:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","50","74","","","+0.01","7","44","","30.16","28.97","12.43","60","150","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05433429 42998 21504 10232 20102 39810 40212 57005 80001=","","","","","","","","","",""
"33429099999","2013-06-20T14:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","52","76","","","+0.02","7","44","","30.13","28.95","12.43","62","150","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05433429 32998 31503 10243 20113 39803 40203 57007 80001=","","","","","","","","","",""
"33429099999","2013-06-20T17:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","49","76","","","+0.04","7","39","","30.09","28.91","12.43","60","140","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05433429 42998 21403 10244 20096 39791 40191 57012 80001=","","","","","","","","","",""
"33429099999","2013-06-20T20:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","56","69","","","+0.01","7","64","","30.10","28.91","12.43","61","140","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06433429 32998 21402 10205 20134 39789 40193 57002 80001 333 10252=","","","","","","","","","",""
"33429099999","2013-06-20T23:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","55","63","","","+0.01","7","75","","30.11","28.90","6.21","58","140","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN04833429 42997 01402 10171 20127 39787 40196 57002=","","","","","","","","","",""
"33429099999","2013-06-21T02:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","53","59","","","+0.03","7","81","","30.09","28.87","6.21","56","100","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN04833429 32997 01001 10152 20119 39777 40189 57010=","","","","","","","","","",""
"33429099999","2013-06-21T05:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","53","58","","","+0.00","7","85","","30.09","28.87","6.21","55","120","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN04833429 42997 01203 10143 20117 39776 40189 57001=","","","","","","","","","",""
"33429099999","2013-06-21T08:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","56","71","","","+0.01","7","60","","30.05","28.86","12.43","62","140","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05833429 32998 01404 10214 20133 39773 40176 57003 333 20140=","","","","","","","","","",""
"33429099999","2013-06-21T11:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","55","76","","","+0.01","7","48","","30.03","28.85","12.43","63","160","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN04833429 42998 01605 10245 20127 39770 40168 57003=","","","","","","","","","",""
"33429099999","2013-06-21T14:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","56","80","","","+0.03","7","44","","29.99","28.82","12.43","65","180","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN04833429 32998 01804 10264 20133 39761 40156 57009=","","","","","","","","","",""
"33429099999","2013-06-21T17:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","59","80","","","+0.02","7","49","","29.97","28.80","12.43","67","190","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN04833429 42998 01902 10266 20150 39754 40148 57007=","","","","","","","","","",""
"33429099999","2013-06-21T20:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","60","73","","","+0.02","7","62","","29.96","28.78","12.43","65","170","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05833429 32998 01703 10229 20153 39747 40146 57007 333 10271=","","","","","","","","","",""
"33429099999","2013-06-21T23:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","55","64","","","0.00","4","72","","29.98","28.78","6.21","59","150","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN04833429 42997 01502 10180 20129 39747 40153 54000=","","","","","","","","","",""
"33429099999","2013-06-22T02:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","56","63","","","+0.02","8","78","","29.97","28.77","6.21","59","180","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN04833429 32997 01802 10174 20134 39741 40148 58006=","","","","","","","","","",""
"33429099999","2013-06-22T05:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","59","63","","","+0.01","7","86","","29.95","28.75","6.21","61","150","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05433429 42997 21501 10173 20149 39736 40142 57005 80001=","","","","","","","","","",""
"33429099999","2013-06-22T08:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","64","73","","","+0.01","7","73","FEW:02","29.91","28.74","12.43","67","260","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06433429 32998 22602 10230 20178 39732 40130 57004 82030 333 20165=","","","","","","","","","",""
